hts10,cty_code,usmca_share
7505113000,2010,0
7505115000,1220,0
7505115000,2010,0.06966954325
7505121000,1220,0.8930762787
7505121000,2010,1
7505123000,1220,0.9959790488
7505123000,2010,0.7222343217
7505125000,1220,0
7505125000,2010,0.8614146567
7505211000,1220,0
7505211000,2010,0
7505215000,1220,0
7505215000,2010,1
7505221000,1220,0.09538292884
7505221000,2010,0.9609870036
7505225000,1220,0.5988206672
7505225000,2010,0.9973438482
7506100500,1220,0
7506100500,2010,0
7506101000,1220,0
7506101000,2010,0
7506103000,1220,0
7506103000,2010,0
7506200500,1220,1
7506200500,2010,0.4990658571
7506201000,1220,1
7506201000,2010,0.2024382732
7506203000,1220,0.3374970827
7506203000,2010,0.9863782495
7507110000,1220,0
7507110000,2010,0
7507120000,1220,0.8480626104
7507120000,2010,0.9239133069
7507200000,1220,0.9501770391
7507200000,2010,0.6233161489
7508100000,1220,0
7508100000,2010,0.8744438293
7508901000,1220,0
7508901000,2010,1
7508905000,1220,0.3119260724
7508905000,2010,0.9666075048
7601103000,1220,0.9912541798
7601103000,2010,0
7601106030,1220,0
7601106030,2010,0
7601106090,1220,0
7601106090,2010,0
7601203000,1220,0
7601203000,2010,0
7601206000,1220,0
7601206000,2010,0
7601209030,1220,0
7601209030,2010,0
7601209045,1220,0
7601209045,2010,0
7601209060,1220,0
7601209060,2010,0
7601209075,1220,0
7601209075,2010,0
7601209080,1220,0
7601209080,2010,0
7601209085,1220,0
7601209085,2010,0
7601209095,1220,0
7601209095,2010,0
7602000035,1220,0
7602000035,2010,0
7602000095,1220,0
7602000095,2010,0
7602000097,1220,0
7602000097,2010,0
7602000098,1220,0
7602000098,2010,0
7603100000,1220,0.9859772828
7603100000,2010,1
7603200000,1220,0.6690509655
7603200000,2010,0
7604101000,1220,0.9343616165
7604101000,2010,0.9692711451
7604103000,1220,0.9773280287
7604103000,2010,0
7604105000,1220,0.9964662361
7604105000,2010,0.03420858789
7604210010,1220,0.9881274614
7604210010,2010,0.9554296488
7604210090,1220,0.9662428415
7604210090,2010,0.9492749589
7604291010,1220,0.9924012562
7604291010,2010,0.9333945866
7604291090,1220,0.9021043477
7604291090,2010,0.9850647152
7604293030,1220,1
7604293030,2010,0
7604293060,1220,0.9911172092
7604293060,2010,1
7604293090,1220,0.9947487468
7604293090,2010,1
7604295020,1220,1
7604295020,2010,0
7604295050,1220,0.908317807
7604295050,2010,1
7604295090,1220,0.9273609398
7604295090,2010,0.804062717
7605110000,1220,1
7605110000,2010,0.9955501232
7605190000,1220,1
7605190000,2010,0.8871765048
7605210000,1220,0.999137664
7605210000,2010,0
7605290000,1220,0.98663662
7605290000,2010,0.01072262003
7606113030,1220,0.7804219979
7606113030,2010,1
7606113060,1220,0.9808145011
7606113060,2010,0
7606116000,1220,0.8605694564
7606116000,2010,0.9796414295
7606123015,1220,0.7697782099
7606123015,2010,1
7606123025,1220,1
7606123025,2010,0
7606123035,1220,0.9942334599
7606123035,2010,0.8572910655
7606123045,1220,0
7606123045,2010,0.8145241679
7606123055,1220,0
7606123055,2010,0
7606123091,1220,0.9998566446
7606123091,2010,0.6941779245
7606123096,1220,0.9993821867
7606123096,2010,0.9957831458
7606126000,1220,0.9547013528
7606126000,2010,1
7606913055,1220,1
7606913055,2010,0
7606913095,1220,0.785666899
7606913095,2010,0
7606916055,1220,1
7606916055,2010,1
7606916095,1220,1
7606916095,2010,1
7606923025,1220,0.231836936
7606923025,2010,1
7606923035,1220,0.4852560475
7606923035,2010,0.9559516232
7606926055,1220,0
7606926055,2010,1
7606926095,1220,0.5757215313
7606926095,2010,1
7607113000,1220,1
7607113000,2010,0.07242373939
7607116010,1220,0
7607116010,2010,1
7607116090,1220,1
7607116090,2010,0.9248927213
7607119030,1220,0
7607119030,2010,0
7607119060,1220,0
7607119060,2010,0
7607119090,1220,0.4520987697
7607119090,2010,0.9303348336
7607191000,1220,1
7607191000,2010,0
7607193000,1220,0.153112941
7607193000,2010,1
7607196000,1220,0.2315690455
7607196000,2010,0.9712629746
7607201000,1220,0.05357776284
7607201000,2010,0
7607205000,1220,0
7607205000,2010,0
7608100030,1220,0.6917392712
7608100030,2010,0
7608100090,1220,0.8247930221
7608100090,2010,0.3016102768
7608200030,1220,0.936372948
7608200030,2010,0.9092423859
7608200090,1220,0.981277763
7608200090,2010,0.9257527808
7609000000,1220,0.8804442681
7609000000,2010,0.7877001759
7610100010,1220,0.9917943861
7610100010,2010,0.9347242663
7610100020,1220,0.9820313917
7610100020,2010,0.9902255835
7610100030,1220,0.9864707976
7610100030,2010,0.9722300482
7610900020,1220,0.9989298284
7610900020,2010,1
7610900040,1220,0.9984438551
7610900040,2010,0.995190508
7610900060,1220,1
7610900060,2010,1
7610900080,1220,0.9710799549
7610900080,2010,0.9847339217
7611000030,1220,0.99723798
7611000030,2010,0.8894928601
7611000090,1220,0.4826792539
7611000090,2010,0
7612100000,1220,0.9096599717
7612100000,2010,1
7612901030,1220,0.9878974775
7612901030,2010,1
7612901060,1220,0.9854670026
7612901060,2010,0.9966075226
7612901090,1220,0.9762568962
7612901090,2010,1
7612905000,1220,0
7612905000,2010,0
7613000000,1220,0.9892721355
7613000000,2010,0.2916588328
7614101000,1220,0.9996040244
7614101000,2010,0.9997531337
7614105000,1220,1
7614105000,2010,0
7614902030,1220,1
7614902030,2010,0
7614902060,1220,0.9973865161
7614902060,2010,1
7614904000,1220,0.9882910253
7614904000,2010,0.9998612395
7614905000,1220,1
7614905000,2010,1
7615101100,1220,0
7615101100,2010,0
7615102015,1220,1
7615102015,2010,1
7615102025,1220,0
7615102025,2010,0.9150110258
7615103015,1220,1
7615103015,2010,0
7615103025,1220,0.9992328898
7615103025,2010,0.690206959
7615105020,1220,1
7615105020,2010,0.1874633861
7615105040,1220,0
7615105040,2010,0.9978520201
7615107125,1220,0.9974677497
7615107125,2010,0
7615107130,1220,1
7615107130,2010,0
7615107155,1220,0
7615107155,2010,0.01353990711
7615107180,1220,0.9763059879
7615107180,2010,1
7615109100,1220,0.9229785347
7615109100,2010,0.9776371895
7615200000,1220,0.9906046694
7615200000,2010,0.7090546637
7616101000,1220,0.9849820013
7616101000,2010,0.9087816555
7616103000,1220,0.5851226066
7616103000,2010,0.9779645927
7616105000,1220,0
7616105000,2010,0.004339637754
7616107030,1220,0.1858997513
7616107030,2010,0.6532051971
7616107090,1220,0.1439230659
7616107090,2010,0.3704316229
7616109030,1220,0.6419665216
7616109030,2010,0.7985861204
7616109090,1220,0.5309450071
7616109090,2010,0.8660951947
7616910000,1220,0.7156771219
7616910000,2010,0.8315086211
7616991000,1220,0
7616991000,2010,0
7616995120,1220,0.914344345
7616995120,2010,0.08166752519
7616995130,1220,0.7505090378
7616995130,2010,0.9998162018
7616995140,1220,0
7616995140,2010,0.9149619628
7616995150,1220,0.9299682014
7616995150,2010,0.1881015382
7616995160,1220,0.8902034814
7616995160,2010,0.9355139199
7616995170,1220,1
7616995170,2010,0.8479370846
7616995175,1220,0.5634343313
7616995175,2010,0.9299617742
7616995190,1220,0.8692744586
7616995190,2010,0.8055355243
7801100000,1220,0.9995623361
7801100000,2010,1
7801910000,1220,0.999505479
7801910000,2010,1
7801993000,1220,0
7801993000,2010,0
7801999030,1220,0.9963088132
7801999030,2010,0.6240419492
7801999050,1220,1
7801999050,2010,1
7802000030,1220,0
7802000030,2010,0
7802000060,1220,0
7802000060,2010,0
7804110000,1220,0
7804110000,2010,0
7804190000,1220,0.968544469
7804190000,2010,0
7804200000,1220,0
7804200000,2010,0
7806000300,1220,0.9739459628
7806000300,2010,0.4474263469
7806000500,1220,0
7806000500,2010,0
7806008000,1220,0.9684659634
7806008000,2010,0.9652411377
7901110000,1220,0.9999058937
7901110000,2010,1
7901121000,1220,1
7901121000,2010,1
7901125000,1220,0.9999845521
7901125000,2010,1
7901200000,1220,1
7901200000,2010,1
7902000000,1220,0
7902000000,2010,0
7903100000,1220,0
7903100000,2010,0
7903903000,1220,0.6893742875
7903903000,2010,1
7903906000,1220,0
7903906000,2010,0
7904000000,1220,0.976087965
7904000000,2010,0
7905000000,1220,1
7905000000,2010,0.8585941137
7907001000,1220,0.9577528274
7907001000,2010,0.3994153115
7907002000,1220,0.8613692594
7907002000,2010,0.983552649
7907006000,1220,0.9417407142
7907006000,2010,0.7210983792
8001100000,1220,0
8001100000,2010,0
8001200010,1220,0
8001200010,2010,0
8001200050,1220,0
8001200050,2010,0
8001200090,1220,0
8001200090,2010,0
8002000000,1220,0
8002000000,2010,0
8003000000,1220,0.9981717991
8003000000,2010,0.9485419032
8007001010,1220,1
8007001010,2010,1
8007001050,1220,0
8007001050,2010,0.9779751057
8007002000,1220,0
8007002000,2010,0
8007003100,1220,1
8007003100,2010,0
8007003200,1220,1
8007003200,2010,0
8007004000,1220,0
8007004000,2010,0
8007005000,1220,0.9470063105
8007005000,2010,0.94745207
8101100000,1220,0.9720788588
8101100000,2010,0
8101940000,1220,0
8101940000,2010,0
8101960000,1220,0
8101960000,2010,0
8101970000,1220,0.8898625815
8101970000,2010,0.9974068129
8101991000,1220,0
8101991000,2010,0
8101998000,1220,0.9779765211
8101998000,2010,1
8102100000,1220,0
8102100000,2010,0
8102940000,1220,1
8102940000,2010,0
8102953000,1220,0
8102953000,2010,0
8102956000,1220,0.08478877444
8102956000,2010,0
8102960000,1220,0
8102960000,2010,0
8102970000,1220,0
8102970000,2010,0
8102990000,1220,0.1970600245
8102990000,2010,0
8103200030,1220,0.9002518779
8103200030,2010,1
8103200090,1220,0
8103200090,2010,0
8103300000,1220,0
8103300000,2010,0
8103910000,1220,1
8103910000,2010,0.8070461417
8103990000,1220,0.5704022066
8103990000,2010,0
8104110000,1220,1
8104110000,2010,0
8104190000,1220,0.9832453959
8104190000,2010,0.972561961
8104200000,1220,0
8104200000,2010,0
8104300000,1220,0
8104300000,2010,0
8104900000,1220,0.5821802424
8104900000,2010,1
8105203000,1220,0.9565029481
8105203000,2010,0
8105206000,1220,0
8105206000,2010,0
8105209000,1220,0
8105209000,2010,0
8105300000,1220,0
8105300000,2010,0
8105900000,1220,0.9235841324
8105900000,2010,0.467390112
8106100000,1220,0
8106100000,2010,0
8106900000,1220,0
8106900000,2010,0
8108200010,1220,1
8108200010,2010,0
8108200015,1220,0.8207587994
8108200015,2010,0
8108200030,1220,0
8108200030,2010,0
8108200095,1220,0.9915185384
8108200095,2010,1
8108300000,1220,0
8108300000,2010,0
8108903030,1220,0.718235883
8108903030,2010,0
8108903060,1220,0.5599692038
8108903060,2010,0.9574932348
8108906020,1220,0
8108906020,2010,1
8108906031,1220,0.996126253
8108906031,2010,0.03179897214
8108906045,1220,0.8241727311
8108906045,2010,0.9526023801
8108906060,1220,0.9488011603
8108906060,2010,0.6204275709
8108906075,1220,0.4788822768
8108906075,2010,0.864519753
8109210000,1220,0
8109210000,2010,0
8109290000,1220,0
8109290000,2010,0
8109310000,1220,0
8109310000,2010,0
8109390000,1220,0
8109390000,2010,0
8109910000,1220,0.9954747239
8109910000,2010,0
8109990000,1220,0.9359602693
8109990000,2010,0
8110100000,1220,0
8110100000,2010,0
8110200000,1220,0
8110200000,2010,0
8110900000,1220,0
8110900000,2010,0
8111003000,1220,0
8111003000,2010,0
8111004700,1220,0
8111004700,2010,1
8111004910,1220,0
8111004910,2010,0
8111004990,1220,1
8111004990,2010,0
8111006000,1220,0
8111006000,2010,1
8112120000,1220,0
8112120000,2010,0
8112130000,1220,0
8112130000,2010,0
8112190000,1220,0
8112190000,2010,1
8112210000,1220,0
8112210000,2010,1
8112220000,1220,0
8112220000,2010,0
8112290000,1220,1
8112290000,2010,0
8112310000,1220,0
8112310000,2010,0
8112390000,1220,0
8112390000,2010,0
8112411000,1220,0
8112411000,2010,0
8112415000,1220,1
8112415000,2010,0
8112490000,1220,0
8112490000,2010,0
8112510000,1220,0
8112510000,2010,0
8112520000,1220,0
8112520000,2010,0
8112590000,1220,0
8112590000,2010,0
8112610000,1220,0
8112610000,2010,0
8112691000,1220,0
8112691000,2010,0
8112699000,1220,1
8112699000,2010,0
8112920700,1220,0
8112920700,2010,0
8112921000,1220,0.8973277957
8112921000,2010,0
8112923000,1220,0
8112923000,2010,0
8112924000,1220,0.9973163346
8112924000,2010,0
8112926000,1220,0
8112926000,2010,0
8112926500,1220,0.900997151
8112926500,2010,0
8112927000,1220,0.9965839939
8112927000,2010,0
8112991000,1220,0
8112991000,2010,0
8112992000,1220,0
8112992000,2010,0
8112999100,1220,0.8378386742
8112999100,2010,0
8113000000,1220,0.9653707009
8113000000,2010,0.9844591002
8201100000,1220,0
8201100000,2010,0
8201300010,1220,0
8201300010,2010,0
8201300080,1220,0
8201300080,2010,0
8201403000,1220,0
8201403000,2010,0
8201406010,1220,1
8201406010,2010,0.9962549964
8201406080,1220,0
8201406080,2010,1
8201500000,1220,0
8201500000,2010,0.7648714865
8201600000,1220,0
8201600000,2010,0.6690075589
8201903000,1220,0.6010928962
8201903000,2010,1
8201904000,1220,0
8201904000,2010,0
8201906000,1220,0
8201906000,2010,0
8202100000,1220,0
8202100000,2010,0
8202200030,1220,0
8202200030,2010,0
8202200060,1220,0
8202200060,2010,0
8202310000,1220,0
8202310000,2010,0
8202390010,1220,0
8202390010,2010,0
8202390040,1220,0
8202390040,2010,0
8202390070,1220,0
8202390070,2010,0
8202403000,1220,0.983658218
8202403000,2010,0
8202406030,1220,0
8202406030,2010,0
8202406060,1220,0
8202406060,2010,0
8202913000,1220,0
8202913000,2010,0
8202916000,1220,0
8202916000,2010,0
8202990000,1220,0
8202990000,2010,0
8203103000,1220,0
8203103000,2010,0
8203106000,1220,0
8203106000,2010,0
8203109000,1220,0
8203109000,2010,0
8203202000,1220,1
8203202000,2010,0.5300225734
8203204000,1220,0.570971794
8203204000,2010,0.9933676221
8203206030,1220,0.7363106215
8203206030,2010,0.9955580665
8203206060,1220,0.6696269903
8203206060,2010,0.6188021664
8203208000,1220,0.8563966805
8203208000,2010,0.1853926702
8203300000,1220,0
8203300000,2010,0
8203403000,1220,0.5848570089
8203403000,2010,0
8203406000,1220,0.7285117878
8203406000,2010,0.4169015306
8204110030,1220,0.4202041891
8204110030,2010,0.7281987364
8204110060,1220,0.412093185
8204110060,2010,0.7992524024
8204120000,1220,0.3149517421
8204120000,2010,0.7970927336
8204200000,1220,0.5066733307
8204200000,2010,0.8904032348
8205100000,1220,0.7288846103
8205100000,2010,0.3527647941
8205203000,1220,0.9941448397
8205203000,2010,0.9934724666
8205206000,1220,0
8205206000,2010,0
8205303000,1220,1
8205303000,2010,1
8205306000,1220,0.9636908447
8205306000,2010,0.6402909328
8205400000,1220,0.3628322865
8205400000,2010,0.9663124787
8205511500,1220,0
8205511500,2010,0
8205513030,1220,0.9799917506
8205513030,2010,1
8205513060,1220,0
8205513060,2010,0
8205514500,1220,0
8205514500,2010,0
8205516000,1220,0
8205516000,2010,1
8205517500,1220,0.4576429866
8205517500,2010,0.6752353971
8205591000,1220,0.9553953775
8205591000,2010,0.4191981362
8205592000,1220,0
8205592000,2010,0
8205593010,1220,0
8205593010,2010,0
8205593080,1220,0
8205593080,2010,0
8205594500,1220,0.699891992
8205594500,2010,0.6674850838
8205595505,1220,1
8205595505,2010,0.9996377519
8205595510,1220,0.9575262015
8205595510,2010,0.9903844612
8205595560,1220,0.7353257912
8205595560,2010,0.4582185502
8205596000,1220,0
8205596000,2010,0
8205597000,1220,0.7388230287
8205597000,2010,0.6985249527
8205598000,1220,0.7384124065
8205598000,2010,0.6809657679
8205600000,1220,0.6702428848
8205600000,2010,0.4589758318
8205700030,1220,0.899575883
8205700030,2010,0
8205700060,1220,0.7613990083
8205700060,2010,0.296148639
8205700090,1220,0.9455358226
8205700090,2010,0.8813670609
8205901000,1220,0
8205901000,2010,0
8205906000,1220,0
8205906000,2010,0.5970325409
8206000000,1220,0.6939136176
8206000000,2010,1
8207130000,1220,0.9909691537
8207130000,2010,0.9954960578
8207193030,1220,0.9627108902
8207193030,2010,1
8207193060,1220,0.9894689977
8207193060,2010,0.9769901144
8207193090,1220,0.976357983
8207193090,2010,0
8207196030,1220,0.9486474661
8207196030,2010,1
8207196065,1220,0.4088768004
8207196065,2010,1
8207196070,1220,0.4468379335
8207196070,2010,0
8207196090,1220,0.822925325
8207196090,2010,0.9520505972
8207200030,1220,0.48725793
8207200030,2010,0.8555406572
8207200040,1220,0.9778876848
8207200040,2010,0.9689911946
8207200070,1220,0.3263606681
8207200070,2010,0.8301868927
8207303020,1220,0.9647749898
8207303020,2010,0.7628775918
8207303050,1220,0.9293319537
8207303050,2010,0.3311989442
8207306032,1220,0.9407979537
8207306032,2010,0.8284046115
8207306062,1220,0.9221545652
8207306062,2010,0.647490894
8207306092,1220,0.9079295762
8207306092,2010,0.9040831747
8207306095,1220,0.8600486236
8207306095,2010,0.764790525
8207403000,1220,0.3468680141
8207403000,2010,0.999112043
8207406000,1220,0.6640396981
8207406000,2010,0.3830030195
8207502030,1220,1
8207502030,2010,0.8809086373
8207502045,1220,1
8207502045,2010,0
8207502055,1220,0.65369107
8207502055,2010,0.1792204687
8207502070,1220,0.4600820982
8207502070,2010,0
8207502080,1220,0.4930202602
8207502080,2010,0.7386378477
8207504030,1220,0.6121034762
8207504030,2010,0.5247946527
8207504060,1220,0.3330781137
8207504060,2010,0.5761361646
8207506000,1220,0.9454602889
8207506000,2010,0
8207508000,1220,0.6066568501
8207508000,2010,0.2453533083
8207600030,1220,0.9836137633
8207600030,2010,0.07981101266
8207600035,1220,0.7333683873
8207600035,2010,0.4276784056
8207600061,1220,0.9558895248
8207600061,2010,0.3412802282
8207703030,1220,0.9415412324
8207703030,2010,0.5337831351
8207703040,1220,0.4599477297
8207703040,2010,0
8207703060,1220,0.7523720139
8207703060,2010,0.4466659577
8207706030,1220,0.4769366393
8207706030,2010,0.3988629698
8207706040,1220,0.386884262
8207706040,2010,0
8207706060,1220,0.6305245086
8207706060,2010,0.2272666932
8207803000,1220,0
8207803000,2010,0
8207806000,1220,0.8401928613
8207806000,2010,0.8610276404
8207901500,1220,0.7358216143
8207901500,2010,1
8207903030,1220,0.5044506017
8207903030,2010,1
8207903075,1220,0.2141319367
8207903075,2010,1
8207903080,1220,0.9716520189
8207903080,2010,1
8207903085,1220,0.299763576
8207903085,2010,0.2236078635
8207904500,1220,0.7105961155
8207904500,2010,0.7984261154
8207906000,1220,0.7095890142
8207906000,2010,0.7112503631
8207907545,1220,1
8207907545,2010,0
8207907585,1220,0.525483715
8207907585,2010,0.7467577667
8208100030,1220,0
8208100030,2010,0
8208100060,1220,0
8208100060,2010,0
8208200030,1220,0
8208200030,2010,0
8208200060,1220,0
8208200060,2010,0
8208200090,1220,0
8208200090,2010,0
8208300030,1220,0
8208300030,2010,0
8208300060,1220,0
8208300060,2010,0
8208403000,1220,0
8208403000,2010,0
8208406000,1220,0
8208406000,2010,0
8208903000,1220,0
8208903000,2010,0
8208906000,1220,0
8208906000,2010,0
8209000030,1220,0.9688203072
8209000030,2010,0.9952460081
8209000060,1220,0.7828664478
8209000060,2010,0.4595598191
8210000000,1220,0.9792702234
8210000000,2010,0.9579591887
8211100000,1220,0
8211100000,2010,0
8211911000,1220,0
8211911000,2010,0
8211912000,1220,0
8211912000,2010,0
8211912500,1220,0
8211912500,2010,0
8211913000,1220,0
8211913000,2010,0
8211914000,1220,0
8211914000,2010,1
8211915030,1220,0
8211915030,2010,0
8211915060,1220,0
8211915060,2010,0
8211918030,1220,0
8211918030,2010,0
8211918060,1220,0.3451937312
8211918060,2010,0
8211922000,1220,0.3666849918
8211922000,2010,1
8211924050,1220,0
8211924050,2010,0
8211924060,1220,0
8211924060,2010,1
8211926000,1220,0
8211926000,2010,0
8211929030,1220,0.577184897
8211929030,2010,1
8211929045,1220,0
8211929045,2010,0
8211929060,1220,0.7937224066
8211929060,2010,0.8354018633
8211930031,1220,0
8211930031,2010,0
8211930035,1220,0
8211930035,2010,0
8211930060,1220,0.3888500568
8211930060,2010,0.9992105101
8211941000,1220,0.3889055472
8211941000,2010,1
8211945000,1220,0.6586001208
8211945000,2010,1
8211951000,1220,0
8211951000,2010,0
8211955000,1220,0
8211955000,2010,1
8211959000,1220,0
8211959000,2010,1
8212100000,1220,0
8212100000,2010,0
8212200005,1220,0
8212200005,2010,0
8212200010,1220,0
8212200010,2010,0
8212900000,1220,0
8212900000,2010,0
